Date,CVX,GLD,GOOG,GOOGL,GS,HD,IAU,IVV,KO,LOW,MA,MS,PEP,SPY,TGT,V,VOO,WMT,XOM
2013-01-16,65.2019271850586,162.64999389648438,17.657302856445312,17.740341186523438,109.49488830566406,46.642581939697266,32.68000030517578,116.9837417602539,24.56531524658203,27.928422927856445,48.07432174682617,14.70857048034668,47.64259338378906,116.77909851074219,40.794918060302734,36.29794692993164,106.92720794677734,17.742738723754883,51.79997253417969
2013-01-17,65.6424331665039,163.35000610351562,17.56175994873047,17.644346237182617,109.43276977539062,47.511741638183594,32.81999969482422,117.77555847167969,24.690387725830078,28.88878059387207,48.26428985595703,14.8589506149292,48.27578353881836,117.53350830078125,40.88805389404297,36.22544479370117,107.59423828125,17.650447845458984,52.222599029541016
2013-01-18,65.92848205566406,163.08999633789062,17.393627166748047,17.475421905517578,112.10243225097656,47.818504333496094,32.779998779296875,118.08440399169922,24.815446853637695,29.00640869140625,48.04755783081055,16.02617835998535,48.30910110473633,117.79563903808594,40.934627532958984,35.86066818237305,107.89598083496094,17.740175247192383,52.56998825073242
2013-01-22,66.3117904663086,163.6699981689453,17.353137969970703,17.43474006652832,113.26655578613281,48.02301025390625,32.900001525878906,118.66238403320312,24.440250396728516,29.359275817871094,47.9332160949707,16.455839157104492,48.12248229980469,118.430908203125,40.90802764892578,36.03739929199219,108.42001342773438,17.83759307861328,52.63945388793945
2013-01-23,65.7968978881836,163.2100067138672,18.306867599487305,18.392961502075195,112.96388244628906,48.54156494140625,32.779998779296875,118.88411712646484,24.440250396728516,29.70432472229004,47.73031997680664,16.23385238647461,47.86256790161133,118.62150573730469,40.608638763427734,36.03739929199219,108.57887268066406,17.814523696899414,52.512088775634766
2013-01-24,66.07723236083984,161.4199981689453,18.620664596557617,18.708232879638672,112.49823760986328,49.19163513183594,32.439998626708984,118.915771484375,24.42708396911621,30.119924545288086,48.16376495361328,16.183725357055664,48.14247512817383,118.65331268310547,41.154170989990234,36.1529426574707,108.64240264892578,17.89142608642578,52.88842010498047
2013-01-25,66.47770690917969,160.64999389648438,18.607336044311523,18.694839477539062,112.11018371582031,49.534912109375,32.279998779296875,119.50177764892578,24.387590408325195,30.253236770629883,47.901859283447266,16.255332946777344,48.31577682495117,119.32037353515625,40.94126892089844,36.21638870239258,109.24586486816406,17.688901901245117,53.10843276977539
2013-01-28,66.38619232177734,160.2899932861328,18.534751892089844,18.621910095214844,111.86964416503906,49.359615325927734,32.18000030517578,119.50177764892578,24.361265182495117,30.072874069213867,47.4130859375,15.976059913635254,48.39576721191406,119.17740631103516,40.66851043701172,35.425636291503906,109.11882019042969,17.77863311767578,52.74945068359375
2013-01-29,67.05550384521484,160.99000549316406,18.607580184936523,18.695087432861328,114.15901184082031,49.08206558227539,32.34000015258789,119.89762878417969,24.63113021850586,29.978761672973633,47.81517028808594,16.176565170288086,48.61570358276367,119.64593505859375,40.808231353759766,35.49586486816406,109.5634994506836,17.91706657409668,53.12579345703125
2013-01-30,66.6207046508789,162.19000244140625,18.611286163330078,18.698808670043945,114.19782257080078,49.11128234863281,32.58000183105469,119.45423889160156,24.683795928955078,29.963090896606445,47.58645248413086,16.455839157104492,48.795654296875,119.17740631103516,40.5687255859375,35.12200927734375,109.13468933105469,17.88117027282715,52.49470901489258
2013-01-31,65.87699890136719,161.1999969482422,18.65720558166504,18.744945526123047,114.74879455566406,48.8775634765625,32.400001525878906,119.13751220703125,24.512653350830078,29.947404861450195,47.807796478271484,16.36274528503418,48.55570602416992,118.8835678100586,40.18952560424805,35.77907943725586,108.88063049316406,17.93244171142578,52.08943176269531
2013-02-01,66.64932250976562,161.4499969482422,19.14876365661621,19.238811492919922,116.33195495605469,49.15510177612305,32.439998626708984,120.38065338134766,24.710128784179688,30.23755645751953,47.836360931396484,16.872289657592773,48.435733795166016,120.10658264160156,40.681819915771484,35.92635726928711,109.92877960205078,18.070871353149414,52.12995529174805
2013-02-04,65.90557098388672,162.0,18.73941993713379,18.827543258666992,114.48490142822266,48.468544006347656,32.540000915527344,119.06623077392578,24.585065841674805,29.75136375427246,47.42230224609375,16.420162200927734,48.28909683227539,118.75650024414062,40.48224639892578,35.49361038208008,108.7218017578125,17.85040855407715,51.614688873291016
2013-02-05,66.25458526611328,161.9600067138672,18.905330657958984,18.994237899780273,116.7588119506836,48.49045944213867,32.560001373291016,120.16685485839844,25.105066299438477,30.05719566345215,48.01897430419922,16.793346405029297,48.755672454833984,119.95572662353516,41.513423919677734,36.146141052246094,109.83345794677734,18.142658233642578,51.95627975463867
2013-02-06,66.3117904663086,162.38999938964844,19.01470375061035,19.104124069213867,117.27877807617188,48.69497299194336,32.63999938964844,120.3251724243164,25.216970443725586,30.323810577392578,48.282737731933594,16.786174774169922,48.50239944458008,120.04304504394531,41.70635986328125,36.43843078613281,109.92877960205078,18.28110122680664,51.985233306884766
2013-02-07,65.8026123046875,161.83999633789062,19.1080265045166,19.197887420654297,116.61137390136719,48.43202209472656,32.52000045776367,120.18273162841797,25.611902236938477,30.402212142944336,47.913848876953125,16.578044891357422,48.5290641784668,119.88420867919922,41.4468879699707,35.58649826049805,109.7857894897461,18.26058578491211,51.4200439453125
2013-02-08,66.15731811523438,161.57000732421875,19.389976501464844,19.481159210205078,117.65128326416016,48.943302154541016,32.439998626708984,120.79241180419922,25.519756317138672,30.60610008239746,48.36756134033203,16.73593521118164,48.38909149169922,120.55130004882812,41.573307037353516,35.7541618347168,110.38929748535156,18.32468032836914,51.62977981567383
2013-02-11,66.15731811523438,159.6999969482422,19.317142486572266,19.407983779907227,118.14801025390625,48.483154296875,32.099998474121094,120.7527847290039,25.414440155029297,30.6296329498291,48.03372573852539,16.707229614257812,48.22914123535156,120.52745056152344,41.69303512573242,35.42109298706055,110.3416748046875,18.304168701171875,51.4375114440918
2013-02-12,66.64932250976562,159.88999938964844,19.274675369262695,19.36532211303711,119.59922790527344,49.16970443725586,32.119998931884766,121.02205657958984,24.723289489746094,31.202075958251953,47.922149658203125,16.95840835571289,48.10249328613281,120.72598266601562,41.73295593261719,35.527587890625,110.51634979248047,18.304168701171875,51.54239273071289
2013-02-13,66.60897064208984,159.0500030517578,19.328004837036133,19.418901443481445,119.91741180419922,49.26466369628906,31.959999084472656,121.10130310058594,24.49291229248047,31.18641471862793,47.88248825073242,16.95840835571289,47.655941009521484,120.82920837402344,41.70635986328125,35.14158248901367,110.61164855957031,18.301605224609375,51.66476821899414
2013-02-14,66.71275329589844,158.35000610351562,19.450462341308594,19.541934967041016,121.01164245605469,49.18431854248047,31.799999237060547,121.2437973022461,24.249361038208008,31.029560089111328,48.154544830322266,17.10194206237793,48.175804138183594,120.94041442871094,41.97246551513672,35.41632843017578,110.77044677734375,18.155481338500977,51.57737731933594
2013-02-15,66.28034210205078,155.75999450683594,19.57563591003418,19.667694091796875,120.2821273803711,49.31577682495117,31.299999237060547,121.10911560058594,24.63113021850586,30.692363739013672,48.24399185180664,17.130653381347656,49.10892868041992,120.79749298095703,41.289981842041016,35.87270736694336,110.62749481201172,17.76580810546875,51.484127044677734
2013-02-19,66.83380889892578,155.3300018310547,19.92029571533203,20.013973236083984,123.12252044677734,49.33769607543945,31.200000762939453,121.94056701660156,24.795690536499023,30.90408706665039,48.219078063964844,17.453601837158203,50.321998596191406,121.70281219482422,41.39704895019531,35.78642272949219,111.38983154296875,17.627376556396484,52.04350662231445
2013-02-20,66.29762268066406,151.44000244140625,19.565021514892578,19.657026290893555,120.42955780029297,48.52696990966797,30.420000076293945,120.40445709228516,24.835193634033203,30.30029296875,47.3015022277832,16.807706832885742,50.26868438720703,120.18597412109375,41.91893768310547,35.289161682128906,110.00812530517578,17.742738723754883,51.83955764770508
2013-02-21,66.29762268066406,152.6199951171875,19.640811920166016,19.733179092407227,117.092529296875,47.022369384765625,30.65999984741211,119.70762634277344,24.822032928466797,29.53963851928711,47.91752243041992,16.384275436401367,50.228668212890625,119.45535278320312,42.4207649230957,35.74781799316406,109.48406982421875,18.011919021606445,51.61815643310547
2013-02-22,66.85690307617188,152.97000122070312,19.744016647338867,19.83686637878418,119.58367919921875,47.898841857910156,30.719999313354492,120.85572814941406,25.355199813842773,29.53963851928711,48.30854797363281,16.92252540588379,50.368656158447266,120.62277221679688,42.55458450317383,36.199684143066406,110.43695831298828,18.04781150817871,51.97357940673828
2013-02-25,65.46163177490234,154.33999633789062,19.52329444885254,19.615110397338867,114.58585357666016,46.68639373779297,31.0,118.59110260009766,24.828611373901367,28.120288848876953,47.116127014160156,15.810151100158691,50.115386962890625,118.32770538330078,42.07952117919922,35.395904541015625,108.35653686523438,18.058063507080078,51.09956741333008
2013-02-26,66.28034210205078,156.22000122070312,19.507492065429688,19.599233627319336,115.24774932861328,49.34501647949219,31.399999618530273,119.3987808227539,25.08531951904297,28.692729949951172,47.00545120239258,16.104398727416992,50.401973724365234,119.1376953125,42.85567855834961,35.83637619018555,109.0870590209961,18.229820251464844,51.5715446472168
2013-02-27,67.25472259521484,154.57000732421875,19.745742797851562,19.83860206604004,118.0899658203125,49.710201263427734,31.059999465942383,120.85572814941406,25.309120178222656,29.571014404296875,47.511756896972656,16.43451499938965,50.66847229003906,120.63863372802734,42.23341369628906,36.29957962036133,110.45283508300781,18.37082290649414,52.16584396362305
2013-02-28,67.54298400878906,153.0,19.780799865722656,19.873823165893555,116.61827850341797,50.031558990478516,30.739999771118164,120.7527847290039,25.48684310913086,29.916053771972656,47.75431442260742,16.183334350585938,50.86314010620117,120.4004135131836,42.12635040283203,36.020294189453125,110.32579040527344,18.14522361755371,52.177494049072266
2013-03-01,67.39885711669922,152.44000244140625,19.90399742126465,19.99759864807129,117.21783447265625,50.41866683959961,30.639999389648438,121.05374908447266,25.473684310913086,30.09638786315918,47.798561096191406,16.097209930419922,50.970550537109375,120.79749298095703,42.90918731689453,35.89315414428711,110.61164855957031,18.391328811645508,52.10759353637695
2013-03-04,67.7389907836914,152.3000030517578,20.2819881439209,20.37736701965332,118.502685546875,51.33897018432617,30.6200008392334,121.65548706054688,25.55266571044922,30.13560676574707,48.085365295410156,16.219219207763672,51.42029571533203,121.44071960449219,44.45481491088867,36.21556854248047,111.23096466064453,18.78099822998047,51.82789993286133
2013-03-05,67.99269104003906,152.3800048828125,20.70416831970215,20.80153465270996,119.110107421875,51.47043228149414,30.639999389648438,122.756103515625,25.460512161254883,30.394378662109375,48.6101188659668,16.319686889648438,51.62168884277344,122.52865600585938,44.61540222167969,36.39494323730469,112.18386840820312,18.898923873901367,52.212459564208984
2013-03-06,68.30403137207031,153.22999572753906,20.525917053222656,20.622446060180664,120.02120208740234,51.47774124145508,30.799999237060547,123.00950622558594,25.684322357177734,30.449281692504883,48.65439224243164,16.44169044494629,51.5545654296875,122.69550323486328,44.2407112121582,36.56977081298828,112.39030456542969,18.81175422668457,52.18332290649414
2013-03-07,68.3559341430664,152.69000244140625,20.556034088134766,20.65270233154297,121.96014404296875,51.30974578857422,30.68000030517578,123.22331237792969,25.750133514404297,30.347333908081055,48.5704460144043,16.664180755615234,51.78279495239258,122.91783142089844,44.06005096435547,36.44490432739258,112.59676361083984,18.796384811401367,51.688072204589844
2013-03-08,68.36168670654297,152.7100067138672,20.529369354248047,20.62591552734375,119.1256332397461,52.12778854370117,30.68000030517578,123.74588012695312,25.815969467163086,30.82568359375,48.806541442871094,16.527814865112305,51.823097229003906,123.44200134277344,44.39459228515625,36.481224060058594,113.04145050048828,18.842823028564453,51.83955764770508
2013-03-11,68.45392608642578,152.99000549316406,20.610843658447266,20.70777130126953,119.37484741210938,52.09128952026367,30.739999771118164,124.17350006103516,25.875205993652344,31.10797882080078,48.95964050292969,16.578044891357422,51.5881233215332,123.9104995727539,45.057003021240234,36.59701156616211,113.4543685913086,18.829923629760742,51.95025634765625
2013-03-12,68.17716217041016,154.19000244140625,20.432836532592773,20.5289249420166,118.2457046508789,51.959075927734375,30.959999084472656,123.8805160522461,25.64482307434082,30.61396026611328,48.246768951416016,16.26945686340332,51.614967346191406,123.632568359375,44.90311050415039,36.28367614746094,113.20023345947266,18.98988914489746,51.95025634765625
2013-03-13,68.24058532714844,153.66000366210938,20.376052856445312,20.47187042236328,118.29247283935547,51.9664192199707,30.8799991607666,124.05469512939453,25.585161209106445,30.896244049072266,48.645172119140625,16.34840202331543,51.65525436401367,123.80731201171875,45.11721420288086,36.1860466003418,113.35903930664062,19.002788543701172,52.008544921875
2013-03-14,69.18614959716797,153.67999267578125,20.282974243164062,20.378360748291016,119.93553161621094,51.584537506103516,30.899999618530273,124.75152587890625,25.87024688720703,30.739416122436523,48.61748504638672,16.36274528503418,51.816368103027344,124.46641540527344,45.057003021240234,36.47895812988281,113.9625473022461,18.891849517822266,52.34065246582031
2013-03-15,69.00164794921875,154.0,20.104223251342773,20.198772430419922,120.57404327392578,50.71059036254883,30.959999084472656,124.60900115966797,25.7442684173584,30.433589935302734,47.89723205566406,16.929704666137695,51.715667724609375,124.3021240234375,44.69568634033203,35.99986267089844,113.80372619628906,18.706077575683594,52.0726432800293
2013-03-18,68.68455505371094,155.3800048828125,19.94350242614746,20.037290573120117,118.32360076904297,50.93090057373047,31.200000762939453,123.85673522949219,25.69786834716797,30.378713607788086,47.49515914916992,16.499101638793945,51.47402572631836,123.6160888671875,44.66893005371094,35.89088439941406,113.18437194824219,18.641565322875977,51.723026275634766
2013-03-19,68.87480926513672,156.0800018310547,20.030654907226562,20.124847412109375,115.90186309814453,50.5196533203125,31.360000610351562,123.6508560180664,26.07577896118164,29.98661231994629,47.18068313598633,16.06850814819336,51.46728515625,123.32896423339844,44.46820831298828,35.420875549316406,112.91443634033203,18.69317626953125,51.61231994628906
2013-03-20,69.38796997070312,155.3699951171875,20.114349365234375,20.208942413330078,116.90633392333984,50.58574295043945,31.239999771118164,124.44274139404297,26.433788299560547,30.119924545288086,47.82807159423828,16.319686889648438,51.232357025146484,124.19039916992188,45.846534729003906,36.17697525024414,113.69255065917969,18.832502365112305,51.64146423339844
2013-03-21,69.3821792602539,156.25,20.029172897338867,20.123361587524414,113.2075424194336,50.63713836669922,31.3799991607666,123.41332244873047,26.566390991210938,29.610212326049805,47.40293884277344,15.831681251525879,51.11822509765625,123.1295166015625,45.53206253051758,35.829566955566406,112.77146911621094,18.86862564086914,51.37343215942383
2013-03-22,69.86648559570312,155.5500030517578,20.00571632385254,20.09980010986328,114.15753173828125,51.08512496948242,31.239999771118164,124.37935638427734,26.546504974365234,29.66511344909668,47.724796295166016,15.917797088623047,52.789737701416016,124.11863708496094,45.779632568359375,36.349525451660156,113.59321594238281,19.165340423583984,52.02600860595703
2013-03-25,69.28994750976562,155.24000549316406,19.98917579650879,20.083181381225586,113.77599334716797,51.019039154052734,31.200000762939453,123.96802520751953,26.59953498840332,29.892515182495117,47.95441436767578,15.767090797424316,52.245994567871094,123.60014343261719,45.7729377746582,37.237308502197266,113.27409362792969,19.31241226196289,51.86870574951172
2013-03-26,69.75115203857422,154.72000122070312,20.057811737060547,20.152135848999023,114.11085510253906,51.44498062133789,31.100000381469727,124.91478729248047,26.977441787719727,29.97093391418457,49.382015228271484,15.946501731872559,52.97769546508789,124.58924102783203,45.906768798828125,38.02294158935547,114.11974334716797,19.291767120361328,52.51544952392578
2013-03-27,69.29570007324219,155.36000061035156,19.816848754882812,19.910043716430664,115.12313842773438,51.151222229003906,31.200000762939453,124.82730865478516,26.66584014892578,29.93956756591797,49.61809158325195,15.996742248535156,52.554786682128906,124.58924102783203,46.20116424560547,38.295413970947266,114.05595397949219,19.294347763061523,52.77764129638672
2013-03-28,68.50582885742188,154.4499969482422,19.60773277282715,19.699939727783203,114.58586120605469,51.246700286865234,31.040000915527344,125.1932601928711,26.811704635620117,29.735679626464844,49.903987884521484,15.774267196655273,53.105228424072266,124.97216796875,45.79969787597656,38.56333541870117,114.31122589111328,19.307254791259766,52.5037956237793
2013-04-01,68.9612808227539,154.6699981689453,19.78055191040039,19.873579025268555,113.72148895263672,51.16592025756836,31.100000381469727,124.7795639038086,26.818326950073242,29.42201042175293,49.54432678222656,15.544618606567383,53.09850311279297,124.47760772705078,45.940223693847656,37.99795150756836,113.99215698242188,19.462055206298828,52.88834762573242
2013-04-02,68.6095962524414,152.42999267578125,20.0731201171875,20.167518615722656,114.21985626220703,52.157371520996094,30.639999389648438,125.36824035644531,26.997346878051758,29.81410026550293,49.854183197021484,15.573317527770996,53.52814865112305,125.09175872802734,46.053958892822266,38.13418960571289,114.550537109375,19.614295959472656,52.77764129638672
2013-04-03,67.90621185302734,150.72999572753906,19.904247283935547,19.997848510742188,111.67350006103516,51.67264938354492,30.299999237060547,124.14307403564453,26.6326847076416,29.69647979736328,49.17728042602539,15.149893760681152,53.00453567504883,123.82344818115234,45.485225677490234,37.4076042175293,113.40174865722656,19.609132766723633,52.398929595947266
2013-04-04,68.07342529296875,150.2899932861328,19.629457473754883,19.721771240234375,111.34644317626953,51.915008544921875,30.200000762939453,124.62043762207031,26.878000259399414,30.292451858520508,49.26673889160156,15.307785034179688,53.38715744018555,124.3260269165039,46.02720260620117,37.8004150390625,113.8484878540039,19.66073226928711,52.30568313598633
2013-04-05,67.75630950927734,152.80999755859375,19.33269500732422,19.423614501953125,111.89154815673828,51.45234680175781,30.700000762939453,124.08740997314453,26.573017120361328,30.104238510131836,49.080238342285156,15.4728422164917,52.75616455078125,123.76763153076172,46.06734085083008,37.500694274902344,113.40174865722656,19.709747314453125,51.86285400390625
2013-04-08,67.92350769042969,152.16000366210938,19.130245208740234,19.2202091217041,111.99275970458984,52.304237365722656,30.559999465942383,124.85112762451172,27.090152740478516,30.5668888092041,49.33598327636719,15.602029800415039,53.36703872680664,124.60518646240234,46.341678619384766,37.75728225708008,114.10377502441406,19.941965103149414,51.62398147583008
2013-04-09,68.40203094482422,153.33999633789062,19.199377059936523,19.289661407470703,114.0952377319336,52.28955078125,30.799999237060547,125.31253814697266,26.990707397460938,30.480642318725586,48.714630126953125,15.602029800415039,53.172359466552734,125.03598022460938,46.11417770385742,37.4076042175293,114.5186767578125,20.15612030029297,51.723026275634766
2013-04-10,68.97859954833984,150.75,19.50872802734375,19.6004695892334,116.38465881347656,52.649410247802734,30.280000686645508,126.87986755371094,27.229393005371094,30.590423583984375,49.341522216796875,15.946501731872559,53.742958068847656,126.56757354736328,46.07404327392578,37.91621780395508,115.92284393310547,19.962610244750977,51.67058181762695
2013-04-11,69.73389434814453,151.0500030517578,19.5139102935791,19.605682373046875,116.08100128173828,52.80363845825195,30.360000610351562,127.2935791015625,27.30231285095215,30.457107543945312,49.97026062011719,15.982391357421875,53.67582702636719,126.98228454589844,46.24801254272461,38.05927658081055,116.3058090209961,20.07097625732422,51.98523712158203
2013-04-12,69.15158081054688,143.9499969482422,19.50551986694336,19.597246170043945,116.1198959350586,54.06680679321289,28.940000534057617,126.95950317382812,27.236019134521484,30.519851684570312,49.20856857299805,15.659440994262695,53.695945739746094,126.67121887207031,46.495582580566406,37.634674072265625,116.05049896240234,20.269641876220703,51.851219177246094
2013-04-15,67.20856475830078,131.30999755859375,19.30504608154297,19.395832061767578,114.04853820800781,53.045997619628906,26.3799991607666,124.0555648803711,26.57965087890625,29.727834701538086,48.167152404785156,15.41543197631836,52.97769546508789,123.73573303222656,45.819766998291016,36.62199401855469,113.40174865722656,20.246423721313477,50.39454650878906
2013-04-16,67.4622573852539,132.8000030517578,19.58748435974121,19.679597854614258,112.21080780029297,53.21488952636719,26.700000762939453,125.86153411865234,28.091289520263672,29.790565490722656,49.07840347290039,15.680968284606934,53.70267105102539,125.56243896484375,45.75286865234375,37.39854431152344,114.99739074707031,20.30060386657715,50.4644775390625
2013-04-17,66.19383239746094,132.8699951171875,19.320600509643555,19.41145896911621,109.4853744506836,53.46460723876953,26.68000030517578,123.96802520751953,28.210634231567383,29.47691535949707,48.54105758666992,15.408252716064453,52.93069076538086,123.727783203125,46.007110595703125,36.8354377746582,113.30599975585938,20.25674819946289,50.15567398071289
2013-04-18,66.64353942871094,134.3000030517578,18.909528732299805,18.998455047607422,107.92796325683594,53.229591369628906,26.979999542236328,123.2519760131836,27.912282943725586,29.265180587768555,48.10158920288086,14.575759887695312,54.54176330566406,122.95406341552734,45.6926383972168,36.64924621582031,112.38054656982422,19.908422470092773,50.47030258178711
2013-04-19,66.82227325439453,135.47000122070312,19.747966766357422,19.840831756591797,108.02139282226562,54.34587860107422,27.219999313354492,124.2464828491211,28.283559799194336,29.892515182495117,48.19021224975586,14.769535064697266,55.562110900878906,124.02291107177734,46.194461822509766,37.228248596191406,113.57726287841797,20.199981689453125,50.95391082763672
2013-04-22,67.20856475830078,137.89999389648438,19.75389289855957,19.84678840637207,108.64434051513672,54.24305725097656,27.700000762939453,124.90686798095703,28.323341369628906,29.679893493652344,48.20405960083008,14.862832069396973,55.97159194946289,124.57330322265625,46.23460388183594,37.130611419677734,114.08788299560547,20.117414474487305,51.32680130004883
2013-04-23,67.73323059082031,136.8800048828125,19.946218490600586,20.04001808166504,111.30750274658203,53.89057540893555,27.520000457763672,126.17977142333984,28.310083389282227,29.9318790435791,49.02485275268555,15.508727073669434,56.454933166503906,125.85757446289062,46.62938690185547,37.614234924316406,115.30054473876953,20.406383514404297,52.03184509277344
2013-04-24,68.19449615478516,138.3699951171875,20.08324432373047,20.177684783935547,112.07845306396484,53.81710433959961,27.81999969482422,126.17180633544922,27.945425033569336,29.695648193359375,49.11901092529297,15.39390754699707,55.27349853515625,125.93733215332031,46.642757415771484,37.93211364746094,115.33246612548828,20.132898330688477,52.10759353637695
2013-04-25,68.32710266113281,141.6300048828125,19.975845336914062,20.069782257080078,112.72477722167969,53.88321304321289,28.459999084472656,126.76847839355469,28.07802963256836,29.758644104003906,49.407073974609375,15.379549026489258,55.59569549560547,126.4478530883789,47.28510284423828,38.31810760498047,115.843017578125,20.29287338256836,51.31515884399414
2013-04-26,69.2092056274414,140.91000366210938,19.78623390197754,19.879281997680664,112.21858215332031,53.86853790283203,28.31999969482422,126.49796295166016,27.912282943725586,29.68777847290039,49.42460632324219,15.393939971923828,55.38758087158203,126.22447204589844,47.18473434448242,37.9707145690918,115.58776092529297,20.393491744995117,51.27437973022461
2013-04-29,69.94719696044922,142.3000030517578,20.22174644470215,20.316844940185547,112.997314453125,54.1035270690918,28.579999923706055,127.3731460571289,28.005098342895508,30.120878219604492,49.76436233520508,15.97659969329834,55.481571197509766,127.07005310058594,47.265018463134766,38.12284469604492,116.33776092529297,20.22578239440918,51.396732330322266
2013-04-30,70.34503936767578,142.77000427246094,20.357784271240234,20.453519821166992,113.744873046875,53.86853790283203,28.700000762939453,127.65156555175781,28.064781188964844,30.254764556884766,51.0495491027832,15.933443069458008,55.3607177734375,127.37316131591797,47.21148681640625,38.250003814697266,116.70472717285156,20.052907943725586,51.851219177246094
2013-05-01,69.34182739257812,141.11000061035156,20.255571365356445,20.35082244873047,111.05055236816406,53.435237884521484,28.360000610351562,126.57756805419922,27.985210418701172,30.065763473510742,49.839149475097656,15.717639923095703,55.18620681762695,126.25643157958984,47.19811248779297,37.69599151611328,115.65157318115234,20.14063262939453,50.9888801574707
2013-05-02,70.3623046875,141.9199981689453,20.482215881347656,20.578533172607422,111.8759536743164,53.853851318359375,28.520000457763672,127.7231674194336,27.81945037841797,30.609115600585938,50.366329193115234,16.03415298461914,55.42115783691406,127.42901611328125,46.294837951660156,39.825775146484375,116.68873596191406,20.243844985961914,51.64146423339844
2013-05-03,71.19830322265625,142.08999633789062,20.879953384399414,20.978147506713867,113.19977569580078,54.31652069091797,28.559999465942383,128.98818969726562,28.005098342895508,31.176090240478516,51.10678482055664,16.372243881225586,55.60239791870117,128.7212371826172,47.17135238647461,40.76578903198242,117.78971099853516,20.447673797607422,52.451351165771484
2013-05-06,71.05996704101562,142.14999389648438,21.270782470703125,21.370811462402344,115.59809112548828,55.27122116088867,28.559999465942383,129.33026123046875,27.899023056030273,32.13681411743164,50.5694465637207,16.746301651000977,55.38087844848633,129.04827880859375,46.856876373291016,40.61819839477539,118.15673828125,20.339309692382812,52.77764129638672
2013-05-07,70.93887329101562,140.3800048828125,21.164121627807617,21.263652801513672,116.27564239501953,55.13168716430664,28.200000762939453,129.9906005859375,28.310083389282227,31.727331161499023,50.89535903930664,16.739107131958008,55.94476318359375,129.70236206054688,47.20480728149414,40.822540283203125,118.76305389404297,20.339309692382812,53.10976791381836
