Date,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MCHP,MRVL,MU,NVDA,NXPI,ON,QCOM,SMH,SOXX,STM,TER,TSM,TXN
2023-03-16,176.94996643066406,119.5442886352539,96.5999984741211,611.92138671875,60.633216857910156,29.45650863647461,37.884185791015625,50.014774322509766,75.94978332519531,39.888153076171875,55.72710037231445,25.488704681396484,169.20901489257812,80.5,112.13054656982422,124.10830688476562,139.33836364746094,47.00165939331055,104.64509582519531,85.2296371459961,160.1903533935547
2023-03-17,176.21038818359375,119.32044219970703,97.83999633789062,614.958984375,60.106422424316406,29.095378875732422,37.6752815246582,49.351707458496094,74.52774810791016,39.50271224975586,55.81576156616211,25.672325134277344,167.13502502441406,78.27999877929688,112.33526611328125,123.47692108154297,138.4757843017578,46.479103088378906,103.78595733642578,85.39189147949219,158.90611267089844
2023-03-20,177.35765075683594,120.72190856933594,96.80999755859375,627.225341796875,61.32004928588867,28.46095848083496,37.888065338134766,49.83030700683594,75.98670196533203,39.878265380859375,56.78115463256836,25.846965789794922,170.20826721191406,79.9800033569336,113.34947204589844,124.719970703125,139.94052124023438,47.341434478759766,105.16846466064453,85.9359130859375,162.02621459960938
2023-03-21,178.6281280517578,117.1792984008789,95.93000030517578,623.1494750976562,61.0936164855957,27.777738571166992,37.413902282714844,49.25463104248047,75.98670196533203,40.64915084838867,57.75639343261719,26.14535903930664,170.1234588623047,81.3499984741211,115.19180297851562,125.11458587646484,140.21714782714844,48.16502380371094,105.03021240234375,88.28376007080078,161.34791564941406
2023-03-22,176.93099975585938,115.68048858642578,97.58000183105469,621.44140625,60.53424072265625,27.455650329589844,37.10298538208008,49.1517219543457,74.3984603881836,39.690486907958984,57.30325698852539,26.41380500793457,166.50338745117188,78.81999969482422,113.48902893066406,124.310546875,138.82406616210938,47.777442932128906,103.06509399414062,88.39832305908203,159.45777893066406
2023-03-23,179.6236572265625,119.49563598632812,100.27999877929688,644.5281372070312,61.33155822753906,28.334075927734375,37.77825927734375,50.83024215698242,75.99595642089844,41.785701751708984,60.426029205322266,27.135326385498047,171.61293029785156,80.97000122070312,115.51744842529297,127.6155014038086,142.60662841796875,49.31803512573242,106.26457977294922,90.27851867675781,163.03907775878906
2023-03-24,177.9549560546875,116.33255767822266,97.94999694824219,628.3899536132812,61.0379638671875,28.656166076660156,36.4432373046875,48.74010467529297,73.34577941894531,40.58985137939453,60.24871063232422,26.724166870117188,166.4374237060547,77.80999755859375,116.08504486083984,125.5979995727539,140.13320922851562,47.68055725097656,105.01045989990234,88.56056213378906,162.3427276611328
2023-03-27,175.18641662597656,115.69022369384766,96.61000061035156,625.0126953125,60.14278030395508,28.480480194091797,36.341217041015625,48.12946701049805,71.60980987548828,40.72821044921875,58.89911651611328,26.47667694091797,164.2220001220703,75.66999816894531,115.00570678710938,124.13296508789062,138.48861694335938,47.68055725097656,104.03284454345703,86.52764892578125,160.1179962158203
2023-03-28,174.07711791992188,113.28630065917969,94.55999755859375,620.8009643554688,59.93745422363281,28.58784294128418,36.04875183105469,47.0916862487793,71.89604187011719,39.97709655761719,58.3967170715332,26.355920791625977,163.2886962890625,76.52999877929688,112.90283966064453,123.26972961425781,137.45094299316406,47.93247985839844,102.90708923339844,86.67080688476562,160.51589965820312
2023-03-29,179.35824584960938,116.64399719238281,96.08999633789062,639.6370849609375,60.014217376708984,30.764381408691406,37.42264175415039,50.069129943847656,74.67548370361328,42.20079803466797,62.59324264526367,26.92875099182129,168.7470703125,79.87000274658203,116.39208221435547,127.107421875,141.86920166015625,49.986595153808594,106.04733276367188,88.53193664550781,163.7263946533203
2023-03-30,184.1367950439453,118.84355163574219,97.87999725341797,656.6781616210938,60.80577087402344,31.320720672607422,38.47979736328125,51.584556579589844,76.4391860961914,42.744361877441406,62.14994430541992,27.32693099975586,171.21702575683594,81.83000183105469,118.54145812988281,128.92762756347656,144.20555114746094,51.44965744018555,106.25472259521484,88.25514221191406,166.62037658691406
2023-03-31,186.99069213867188,119.5442886352539,98.01000213623047,660.5889892578125,61.553192138671875,31.886812210083008,38.784889221191406,51.464176177978516,77.36258697509766,42.79377746582031,59.44092559814453,27.720125198364258,175.7986297607422,82.31999969482422,118.70895385742188,129.82537841796875,145.09962463378906,51.82753372192383,106.16584014892578,88.78007507324219,168.22109985351562
2023-04-03,186.09945678710938,119.04792785644531,96.55999755859375,654.067626953125,61.64241409301758,32.10154342651367,38.76739501953125,50.62831497192383,76.37454986572266,41.45956802368164,58.7218017578125,27.907739639282227,171.55638122558594,81.13999938964844,116.06641387939453,129.08546447753906,143.84658813476562,51.246185302734375,105.4647216796875,88.60828399658203,166.54803466796875
2023-04-04,184.9995880126953,116.90677642822266,95.87000274658203,648.9147338867188,60.86909484863281,32.30650329589844,38.17081069946289,48.95659255981445,75.38650512695312,40.00674819946289,56.41666793823242,27.39678955078125,166.03204345703125,78.48999786376953,113.79609680175781,127.10250854492188,141.1643524169922,50.08347702026367,101.80109405517578,87.96882629394531,163.14759826660156
2023-04-05,180.49595642089844,114.18170166015625,92.55999755859375,644.2759399414062,60.35098648071289,32.04298400878906,37.07868957519531,47.90714645385742,73.42890930175781,39.68012619018555,56.17039108276367,26.825960159301758,163.10960388183594,76.54000091552734,114.4846420288086,124.87781524658203,138.717041015625,48.75606155395508,99.9643325805664,86.0886001586914,160.25364685058594
2023-04-06,177.46192932128906,111.3884506225586,92.47000122070312,637.6963500976562,59.739810943603516,32.02345657348633,36.40340042114258,47.93724822998047,72.67171478271484,38.85860824584961,57.80403137207031,26.981639862060547,160.3568572998047,75.33999633789062,114.44742584228516,124.50292205810547,138.00241088867188,48.44599914550781,99.13485717773438,86.12680053710938,161.08563232421875
2023-04-10,181.04588317871094,113.38362121582031,95.4800033569336,642.0827026367188,60.1955451965332,31.74041175842285,37.18168258666992,49.26433563232422,74.37999725341797,39.92757034301758,62.453224182128906,27.52252960205078,162.5345458984375,77.69999694824219,115.6477279663086,126.38724517822266,140.43995666503906,48.91107940673828,101.44559478759766,84.96240234375,162.2613067626953
2023-04-11,179.5857696533203,113.2668228149414,94.02999877929688,640.2680053710938,59.63714599609375,31.57448387145996,36.71918487548828,49.26918029785156,74.37999725341797,39.68012619018555,62.74935531616211,27.11336898803711,162.03488159179688,77.22000122070312,114.97779083251953,125.71638488769531,139.70252990722656,48.63978958129883,101.00121307373047,85.17237091064453,162.6682891845703
2023-04-12,177.57571411132812,110.1329574584961,92.33000183105469,635.3090209960938,59.169891357421875,31.252395629882812,35.9642219543457,48.25567626953125,73.16110229492188,39.1258430480957,61.16012954711914,26.440752029418945,160.469970703125,76.45999908447266,111.9072494506836,123.48184967041016,137.14752197265625,48.145633697509766,100.21122741699219,82.910400390625,160.57017517089844
2023-04-13,179.2918243408203,110.43467712402344,92.08999633789062,645.7413330078125,59.89332580566406,31.35976219177246,36.377159118652344,48.37992477416992,73.9921646118164,39.97705078125,62.18671417236328,26.408809661865234,162.07261657714844,77.58999633789062,112.70745086669922,124.47826385498047,138.27650451660156,49.79280090332031,100.66547393798828,83.08219146728516,161.98098754882812
2023-04-14,178.73243713378906,109.87992095947266,91.75,646.5079345703125,59.44237518310547,31.12551498413086,36.44032287597656,48.62166976928711,73.4381332397461,39.878074645996094,61.82148361206055,26.703210830688477,162.4779815673828,77.91999816894531,111.80490112304688,124.34508514404297,138.0611572265625,49.201759338378906,99.49034881591797,83.22535705566406,161.8634033203125
2023-04-17,179.7374725341797,108.79960632324219,89.87000274658203,620.1507568359375,60.192684173583984,31.369518280029297,36.1556282043457,47.82754898071289,74.37076568603516,40.04633712768555,61.73264694213867,26.946712493896484,164.51425170898438,78.41000366210938,111.07913208007812,124.25628662109375,138.0611572265625,48.87232971191406,96.88336944580078,83.97933959960938,162.83108520507812
2023-04-18,179.74693298339844,108.29352569580078,89.77999877929688,624.3140869140625,60.66856384277344,31.066951751708984,36.068180084228516,48.09062576293945,74.58314514160156,41.80813980102539,61.130531311035156,27.610349655151367,165.71151733398438,79.20999908447266,110.13005065917969,124.8136978149414,138.65829467773438,49.017669677734375,98.40411376953125,84.12250518798828,163.0752716064453
2023-04-19,178.77035522460938,107.38838958740234,89.94000244140625,605.1671752929688,60.87773513793945,30.40325355529785,35.101409912109375,47.668338775634766,73.29961395263672,40.610511779785156,59.86705017089844,27.873807907104492,162.89276123046875,76.91999816894531,110.29753112792969,123.62982940673828,137.14097595214844,48.00999450683594,97.32772827148438,83.25399017333984,160.14511108398438
2023-04-20,177.2818145751953,111.33006286621094,90.11000061035156,614.8424682617188,60.7357292175293,30.120206832885742,36.50541687011719,51.114688873291016,71.56362915039062,39.066463470458984,60.66659164428711,27.048500061035156,159.90435791015625,74.26000213623047,110.39058685302734,123.7679443359375,137.01370239257812,45.96556854248047,98.16710662841797,85.2200927734375,159.72911071777344
2023-04-21,176.6750030517578,110.42494201660156,88.43000030517578,615.7158813476562,60.724220275878906,29.57362937927246,36.14202880859375,50.208927154541016,70.917236328125,38.62106704711914,60.34085464477539,27.063474655151367,160.09292602539062,73.73999786376953,109.57177734375,122.5002212524414,136.0086669921875,45.975257873535156,96.76486206054688,81.47876739501953,160.09085083007812
2023-04-24,177.26284790039062,110.57091522216797,87.56999969482422,608.8353271484375,60.88155746459961,28.948974609375,36.176029205322266,49.936126708984375,71.35123443603516,38.36372756958008,58.74176788330078,26.98662757873535,160.15887451171875,74.37999725341797,109.19027709960938,121.84416961669922,135.39849853515625,45.28732681274414,96.37973022460938,80.78204345703125,159.07798767089844
2023-04-25,171.7447052001953,107.65116882324219,83.80000305175781,587.8545532226562,59.680320739746094,28.187671661376953,34.76036834716797,48.512939453125,68.67337799072266,36.53263854980469,57.38945007324219,26.187271118164062,155.07762145996094,70.3499984741211,106.1197509765625,117.9818115234375,130.8497314453125,43.7370491027832,93.17034912109375,78.5391616821289,153.1905517578125
2023-04-26,171.2895965576172,107.35918426513672,85.94000244140625,591.0957641601562,59.12095642089844,28.353593826293945,34.72246551513672,48.28771209716797,68.43329620361328,37.690673828125,60.23227310180664,26.900806427001953,155.87893676757812,71.94999694824219,106.22210693359375,118.80558776855469,131.54803466796875,44.84162139892578,92.16313171386719,78.50098419189453,148.73204040527344
2023-04-27,168.4072723388672,108.69255828857422,87.44000244140625,610.6404418945312,59.33395004272461,29.144180297851562,37.37309646606445,50.373958587646484,66.30024719238281,38.235050201416016,61.100914001464844,27.170251846313477,151.9571990966797,69.9800033569336,105.998779296875,119.95491027832031,132.10276794433594,41.508544921875,89.2401351928711,79.85626220703125,149.46456909179688
2023-04-28,170.55006408691406,110.00643920898438,89.37000274658203,618.03515625,60.11016082763672,30.315410614013672,37.55770492553711,50.877811431884766,67.39907836914062,39.076358795166016,63.52915573120117,27.692182540893555,154.3611602783203,71.95999908447266,108.67853546142578,121.9625473022461,134.4847869873047,41.54729461669922,90.23748779296875,80.4575424194336,151.20997619628906
2023-05-01,173.07208251953125,109.92857360839844,89.69000244140625,618.2279663085938,61.208744049072266,29.57362937927246,37.352691650390625,50.85353469848633,69.60601806640625,39.6009407043457,61.54509735107422,28.850805282592773,156.50111389160156,78.33000183105469,107.78526306152344,122.89484405517578,135.70193481445312,41.63449478149414,91.14599609375,80.15213775634766,150.73973083496094
2023-05-02,174.13400268554688,109.15972137451172,89.91000366210938,617.1085205078125,58.75156784057617,29.056337356567383,36.77164840698242,50.66422653198242,70.2893295288086,39.08626174926758,61.100914001464844,28.152238845825195,161.68609619140625,79.16999816894531,108.0364990234375,121.8293685913086,134.7327880859375,41.760459899902344,91.1558837890625,79.17862701416016,148.26173400878906
2023-05-03,172.9298553466797,110.25948333740234,81.62000274658203,617.7802734375,58.83407211303711,29.91524314880371,36.744449615478516,49.952640533447266,70.40937042236328,39.11594772338867,60.123695373535156,27.745071411132812,157.96234130859375,78.58000183105469,104.98457336425781,120.57151794433594,133.1860809326172,41.13065719604492,91.00776672363281,78.93047332763672,147.7281951904297
2023-05-04,171.92481994628906,109.44195556640625,86.61000061035156,618.0819702148438,58.54240417480469,30.615957260131836,36.26445007324219,49.7283821105957,70.20623016357422,38.93778610229492,59.728851318359375,27.50556755065918,154.40826416015625,77.83000183105469,99.16915893554688,120.16703033447266,132.43887329101562,40.045467376708984,88.8550033569336,79.68445587158203,146.77859497070312
2023-05-05,173.8780059814453,112.95537567138672,89.83999633789062,632.9439086914062,60.457489013671875,30.370952606201172,37.472206115722656,51.429222106933594,69.42131805419922,40.55113220214844,60.43956756591797,28.621278762817383,157.26475524902344,81.22000122070312,101.2161865234375,122.70740509033203,135.3854217529297,41.256614685058594,91.47187805175781,81.09699249267578,151.11654663085938
2023-05-08,174.94937133789062,112.6536865234375,95.04000091552734,637.4891357421875,60.355777740478516,30.15534782409668,37.2642707824707,51.140899658203125,68.58103942871094,40.59071350097656,60.084205627441406,29.09130859375,158.42428588867188,80.5199966430664,100.77885437011719,123.38812255859375,135.95645141601562,41.440711975097656,90.27700805664062,81.64102935791016,149.6584014892578
